Status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260
CD,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,605,1,0,0,4,4,0,0,108,0,4,0,0,0,0,0,207,0,7,0,0,0,2,0,0,0,0,0,2,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,70,0,0,0,0,0,5,113,0,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,602,52,1911,0,86,45,342,299,0,0,0,0,0,231,0,0,0,0,0,0,7,521,0,0,0,1,0,15,1,0,103,0,0,0,2,4,0,232,0,157,1,0,0,0,0,1,1,0,15,720,0,0,32,26,0,0,299,12,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,123,0,0,2,0,4,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,11,292,0,51,0,0,70,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,8,0,0,61,27,207,0,108,0,180,228,0,0,0,0,0,115,0,0,0,0,0,0,94,71,0,0,0,15,1,317,0,0,172,0,0,0,0,0,0,211,0,81,0,396,0,0,0,1,304,15,0,27,0,0,1,1,0,0,14,0,0,2,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,12,20,0,0,6,0,0,31,2,0,31,71,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,862,0,70,0,36,2,0,0,0,0,0,135,0,0,0,0,0,0,940,276,0,0,0,0,0,95,0,0,5,0,0,0,0,0,0,1,0,0,8,49,0,0,0,0,4,0,2,6,0,0,0,71,0,0,26,0,2,0,0,0,0,0,0,0,0,0,17,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,66,0,0,49,0,3,0,0,0,0,0,1345,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,127,0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,450,1,2904,0,289,0,140,0,0,0,0,0,0,271,9,0,0,0,0,0,567,369,0,0,0,0,0,0,0,0,167,0,0,0,0,120,0,137,0,1539,5,0,0,0,0,0,0,0,28,0,0,0,0,50,13,0,22,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,774,0,25,0,0,3,0,0,0,0,0,229,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,2,0,0,0,1003,0,0,0,0,0,0,0,134,0,0,0,0,0,0,151,1415,0,0,0,0,0,0,290,0,2,4,0,0,13,0,87,0,0,4,0,0,0,0,0,0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,0,5,217,0,1093,1,0,269,0,0,0,0,2,104,0,0,15,210,0,0,0,0,0,0,7,40,0,0,1172,109,2201,0,458,220,155,641,0,0,0,0,0,779,11,0,0,0,0,0,383,3,0,0,0,52,0,42,124,0,836,0,0,0,15,10,0,421,0,343,136,1546,0,18,0,13,164,0,155,13,0,0,3,134,199,0,565,0,2,0,0,0,0,0,0,0,0,0,611,7,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,2,54,0,0,10,0,0,0,0,0,0,0,147,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,691,0,0,0,0,0,12,562,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156,168,814,0,83,6,5,684,0,0,0,0,0,908,0,0,0,0,0,0,177,324,0,0,0,0,0,85,0,0,7,0,0,0,0,0,0,0,0,163,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,17,0,6,24,7,0,0,258,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,0,4,0,3,0,372,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,83,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,15,0,0,0,0,0,12,1279,32,67,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,0,351,29,961,0,171,0,92,2,0,0,0,0,0,118,0,0,0,0,0,0,1483,14,0,0,0,0,0,84,0,0,158,0,0,0,0,19,1,51,0,3654,2,0,0,3,0,0,161,0,63,3,0,0,0,25,9,0,10,0,0,0,0,0,0,0,0,0,3,0,209,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
CD,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,4,358,1,0,550,0,0,0,0,0,1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,104,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101,1,11,0,0,8,0,0,10,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,510,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,957,0,569,154,2,183,0,0,0,0,0,93,0,0,0,0,0,0,5,58,0,0,0,0,0,0,0,0,49,0,0,0,1,7,0,2,0,29,2,0,0,2,0,0,0,0,162,0,0,0,194,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
CD,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,123,0,0,0,0,0,0,0,3,0,11,0,2,0,0,0,772,0,0,1,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460,2,221,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,2,28,4,0,844,33,2182,0,266,7,199,976,0,0,0,0,0,269,2,0,0,0,0,0,1260,250,0,0,0,0,0,40,22,0,267,1,0,0,4,12,0,52,0,1019,61,622,0,4,0,3,1401,3,8,1,0,0,347,2,3,0,47,7,1,9,0,0,390,0,0,0,0,0,2,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,1,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,733,0,0,0,0,0,0,0,0,319,0,0,0,4,60,1917,2,0,0,0,2,0,0,0,0,0,0,0,0
nonIBD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,17,0,0,72,0,0,0,0,1,0,5,0,0,0,2786,0,36,0,0,8,136,0,0,0,0,0,0,0,0,555,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72,13,143,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,2,0,0,17,0,0,482,39,567,0,164,53,67,50,2,0,0,0,0,121,0,0,0,0,0,0,879,171,0,0,0,0,0,30,0,0,334,7,0,0,2,18,0,25,0,1607,23,1034,0,146,0,9,1236,64,19,279,0,0,16,17,0,0,0,3,0,6,0,0,303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,2,0,2,166,0,0,37,0,0,0,0,0,0,0,2853,0,0,0,0,0,12,1,0,0,2,0,0,6,0,5,0,0,0,0,0,5,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,389,5,85,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1801,135,655,0,434,151,312,942,11,0,0,0,0,654,0,0,0,0,0,0,3195,1418,0,0,0,0,1,323,0,0,159,0,0,0,0,79,0,1,0,3003,17,977,0,27,0,5,49,0,2,1425,0,0,115,61,2,0,34,16,0,69,0,1,0,0,0,0,0,0,21,0,2,0,1,2057,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,167,0,0,0,0,0,0,0,0,13,0,0,1,1571,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4911,10,181,0,0,22,24,0,0,0,4,0,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,12,211,0,604,3,243,516,0,0,0,0,0,766,0,0,0,0,0,0,35,1473,0,0,0,0,0,19,0,0,39,0,0,0,1,13,0,8,0,3894,243,681,0,4,0,1,0,0,4,370,0,0,27,12,0,0,9,3,1,0,0,0,0,0,0,0,0,0,805,3,2,0,0,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,18,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,27,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,2,154,0,0,2,0,4,0,21,0,0,0,299,0,107,0,0,14,18,1,0,0,0,0,0,36,0,167,0,0,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,29,38,558,0,79,21,0,0,0,0,0,0,0,0,1,0,0,7,54,2,0,0,4,3,0,0,367,59,2500,0,324,32,1578,1158,8,0,0,1,0,479,0,0,0,0,0,0,44,902,0,0,0,0,0,135,0,0,1211,4,0,1,0,2,0,212,0,2838,3,1836,2,9,0,16,119,20,77,426,0,0,18,13,0,0,62,35,3,20,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,36,0,0,234,0,0,17,0,6,0,0,0,0,0,902,0,7,8,0,0,3,0,0,0,0,0,0,103,0,93,0,0,0,0,0,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,35,144,3,46,0,3,84,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,3,0,0,128,162,972,0,54,22,300,247,0,0,0,0,0,357,2,0,0,0,0,0,357,190,0,0,0,0,0,61,4,0,255,0,0,0,0,3,0,94,0,3879,13,17,0,96,0,25,50,5,9,245,0,0,17,5,1,0,67,8,0,5,0,0,30,0,0,0,0,0,1199,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,15,0,0,0,0,0,0,0,3975,0,0,0,0,0,2,16,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,2,2,0,0,12,0,0,0,5,0,0,0,0,0,0,31,3,1,0,793,177,0,1,0,0,0,0,0,1055,0,0,13,0,0,0,0,0,0,0,0,5,0,0,111,0,0,0,0,0,0,0,0,0,0,296,12,0,0,0,0,0,0,0,2,0,0,0,0,455,0,0,2,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,31,11,700,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,3,0,0,5,0,0,5,0,1,0,3,0,0,0,6434,0,29,0,0,12,135,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,42,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,323,21,116,0,300,48,42,549,0,0,0,0,0,405,0,0,0,0,0,0,703,395,0,0,0,0,0,138,0,0,126,1,0,0,0,19,0,1,0,2376,168,170,0,15,0,19,29,0,12,104,0,0,11,7,35,0,11,13,0,0,0,0,101,0,0,0,0,0,0,1,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,78,0,193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,4,0,578,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16
CD,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,336,0,0,0,15,30,0,0,27,0,0,0,0,0,0,0,3225,18,0,0,0,32,25,0,0,0,0,0,10,5,0,358,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,2,1006,1,109,0,1,7,0,0,0,0,0,0,0,0,0,7,0,36,0,2,0,0,0,0,0,0,495,196,213,0,795,634,110,874,6,0,0,0,0,300,0,0,0,0,0,0,37,1275,0,0,0,0,0,29,0,0,284,5,0,0,2,135,0,264,0,5691,74,456,0,90,0,6,427,12,10,1684,0,0,117,40,0,0,5,1,1,8,0,0,15,0,2,0,0,0,268,3,7,0,0,2416,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,1,10,591,1,0,24,0,27,0,1,0,11,134,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,274,0,498,0,0,172,0,113,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,5,2,0,0,111,0,4,0,0,0,0,0,103,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,84,0,42,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,4,0,0,367,368,2402,0,343,339,724,1985,0,0,0,0,0,778,5,0,0,0,0,0,74,1506,0,0,0,0,0,3,0,0,231,0,0,0,0,415,0,71,0,2381,13,1977,0,3,0,0,0,0,74,3436,0,0,229,167,9,0,13,0,0,3,0,0,0,0,0,0,0,0,2686,0,0,0,0,119,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonIBD,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,1,127,0,0,0,0,0,0,0,0,0,0,686,0,0,6,0,0,55,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,0,12,0,0,0,1,0,5,135,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,62,5,174,0,1203,1,0,96,0,0,0,0,0,102,0,0,0,0,0,0,26,77,0,0,0,0,0,83,0,0,44,0,0,0,6,5,0,3,0,0,25,0,0,0,0,0,0,0,161,0,0,0,3,24,0,0,55,18,0,1,0,0,0,0,0,0,2,0,1,3,24,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,3,0,599,0,0,10,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonIBD,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,1,0,0,0,94,2,0,0,0,0,0,0,4040,0,21,0,0,0,1,0,0,0,1,0,0,17,0,4,0,0,0,0,40,133,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,36,0,0,9,0,0,0,0,0,2,287,4,92,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,1942,349,3077,1,689,212,569,690,15,0,1,0,0,760,0,0,0,0,0,0,7286,296,0,0,0,0,0,36,0,0,280,1,0,0,0,159,0,320,0,16390,119,1,0,43,0,4,3714,42,20,603,0,0,72,95,70,0,111,31,1,79,0,0,0,0,0,0,0,0,4493,3,0,0,0,73,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,2,29,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0,0,55,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,253,0,0,15,0,0,0,0,4,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,22,0,0,0,0,0,0,3,0,0,0,122,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,8,0,0,0,0,0,0,0,9,0,0,0,3,0,12,0,0,0,0,0,0,63,0,4,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
